44408,11103,3729.364,Roy Arun
44412,11100,3729.364,Roy Sai
44413,13606,3953.9884,Blake Butler
44416,11069,3756.989,Julia Rodriguez
44417,17917,3953.9884,Dennis Liang
44418,17919,3953.9884,Dennis Guo
44419,17352,3953.9884,Krystal Chen
44420,17512,3953.9884,Carlos Hall
44421,13607,3953.9884,Walter Vazquez
44422,19353,772.5036,Olivia Long
44424,17916,3953.9884,Dennis Ma
44425,17504,3953.9884,Adam Hall
44426,13770,3953.9884,Monique Navarro
44427,14146,3953.9884,Louis Chen
44430,17927,3953.9884,Justin Jackson
44431,17725,3953.9884,Margaret Gao
44432,14165,3953.9884,Dalton Brooks
44437,11076,3756.989,Julia Hall
44438,17909,3953.9884,Ethan Wilson
44439,14195,3953.9884,Sabrina Rubio
44440,12261,3953.9884,Emily Lee
44442,14599,772.5036,Micheal Carlson
44443,17370,3953.9884,Jose Martin
44444,13697,3953.9884,Devin Coleman
44445,17478,3953.9884,Robert Hall
44446,17914,3953.9884,Dennis Gao
44447,12265,3953.9884,Colleen Wu
44452,20164,772.5036,Phillip Sara
44453,17923,3953.9884,Benjamin Brown
44454,17926,3953.9884,David Taylor
44455,17513,3953.9884,Angel Hall
44460,20150,772.5036,Phillip Kapoor
44461,17918,3953.9884,Ethan Moore
44462,14155,3953.9884,Louis Huang
44463,19340,772.5036,Cory Raman
44465,14613,772.5036,Clinton Moreno
44467,11070,3756.989,Julia Lewis
44468,11075,3729.364,Julia Walker
44469,17734,3953.9884,Samuel Smith
44470,17735,3953.9884,Zachary Lewis
44472,13685,3953.9884,Wyatt Flores
44474,14601,772.5036,Sheila Gutierrez
44475,11101,3756.989,Jennifer Thompson
44476,17913,3953.9884,Abby Sandberg
44477,17922,3953.9884,Ethan Anderson
44478,17726,3953.9884,Margaret Ma
44574,11107,3729.364,Roy Madan
44575,11110,3756.989,Jennifer Lee
44580,13782,3953.9884,Richard Long
44581,11108,3729.364,Jennifer Lewis
44582,11134,3756.989,Marshall Guo
44583,18210,3953.9884,Todd Zhao
44589,11104,3756.989,Jennifer Robinson
44590,13795,3953.9884,Richard Foster
44591,17987,772.5036,Brent Chen
44594,18250,3953.9884,John Robinson
44595,11124,3756.989,Roy Garcia
44596,18238,3953.9884,Curtis Wang
44597,12290,3953.9884,Colleen Harrison
44600,18243,3953.9884,William Martin
44601,11117,3756.989,Kaitlyn Johnson
44602,14702,3953.9884,Hector Diaz
44603,20167,772.5036,Alyssa Kelly
44604,19364,772.5036,Nelson Blanco
44608,18200,3953.9884,Christopher Martin
44609,18220,3953.9884,Todd Gao
44610,18241,3953.9884,William Harris
44611,13778,3953.9884,Monique Gill
44618,18205,3953.9884,John Garcia
44619,13789,3953.9884,Richard Washington
44620,18204,3953.9884,Benjamin Lewis
44621,18217,3953.9884,Todd Sun
44622,13771,3953.9884,Richard Blue
44623,12301,3953.9884,Hannah Clark
44624,19357,772.5036,Olivia Flores
44626,18272,3953.9884,Curtis Zheng
44627,11109,3729.364,Roy Srini
44628,11356,3729.364,Rachel White
44629,18209,3953.9884,William White
44632,18196,3953.9884,Benjamin Robinson
44633,18203,3953.9884,Todd Lin
44634,18213,3953.9884,Todd Lu
44635,18218,3953.9884,Alexander Walker
44636,14705,3953.9884,Jesse Richardson
44639,14617,772.5036,Clinton Munoz
44640,18246,3953.9884,Christopher Martinez
44641,18255,3953.9884,Christopher Clark
44643,12280,3953.9884,Hannah Moore
44644,12279,3953.9884,Colleen Zhu
44645,11344,3756.989,Rachel Miller
44650,11147,3729.364,Roy Hernandez
44651,14720,3953.9884,Hector Gutierrez
44653,20170,772.5036,Phillip Sullivan
44655,11105,3756.989,Jennifer Clark
44656,18275,3953.9884,Alexander Taylor
44657,11120,3729.364,Kaitlyn Williams
44658,18201,3953.9884,Benjamin Clark
44659,18208,3953.9884,Janelle Chandra
44661,14639,772.5036,Isaac Cooper
44662,11151,3729.364,Kaitlyn Rodriguez
44663,18212,3953.9884,Austin Brown
44664,18222,3953.9884,John Smith
44670,18245,3953.9884,Curtis Liu
44671,18268,3953.9884,Alexander Miller
44672,18207,3953.9884,John Martinez
44673,13790,3953.9884,Monique Suarez
44676,18198,3953.9884,Todd Yang
44679,11106,3756.989,Jennifer Rodriguez
44680,12296,3953.9884,Hannah Garcia
44681,17982,772.5036,Ryan Davis
44685,18249,3953.9884,William Thompson
44686,14712,3953.9884,Hector Alonso
44687,20172,772.5036,Phillip Mehta
44688,18244,3953.9884,Christopher Garcia
44689,18269,3953.9884,Curtis Guo
44690,11111,3756.989,Jennifer Walker
44695,19855,3756.989,Lindsay Raji
44696,18254,3953.9884,Curtis Zhou
44697,18219,3953.9884,Todd Zhu
44701,14636,772.5036,Clinton Serrano
44702,18260,3953.9884,Zachary Johnson
44703,12300,3953.9884,Colleen She
44709,18240,3953.9884,Austin Harris
44711,18248,3953.9884,Curtis Wu
44712,11112,3729.364,Marshall Liang
44717,14616,772.5036,Marcus Rivera
44718,18239,3953.9884,Austin White
44719,14700,3953.9884,Walter Romero
44722,13774,3953.9884,Richard Coleman
44726,14614,772.5036,Eduardo Rivera
44727,18273,3953.9884,Curtis Hu
44728,11126,3756.989,Roy Fernandez
44729,12307,3953.9884,Colleen Tang
44730,14697,3953.9884,Alex Richardson
44732,18251,3953.9884,John Jones
44733,18214,3953.9884,Christian Martinez
44734,12285,3953.9884,Colleen Guo
44736,14634,772.5036,Clinton Blanco
44737,18242,3953.9884,Curtis Li
44738,18252,3953.9884,Curtis Lin
44739,18202,3953.9884,Benjamin Rodriguez
44803,12383,3953.9884,Samantha Harris
44806,18452,3953.9884,Larry Serrano
44807,11365,3729.364,Rachel Garcia
44808,13836,3953.9884,Marcus Flores
44809,20552,772.5036,Kaitlyn Rogers
44813,18695,3953.9884,Erika Alvarez
44814,18281,3953.9884,William Martinez
44815,11444,3729.364,Jenny Huang
44816,12321,3953.9884,Madison Miller
44817,14777,3953.9884,Jesse Cox
44822,18486,3953.9884,Brandi Dominguez
44823,18488,3953.9884,Daniel Thompson
44824,18694,3953.9884,Jacob Thomas
44825,18309,3953.9884,Alexander Martinez
44826,12308,3953.9884,Hannah Lee
44829,14643,772.5036,Jamie Hernandez
44830,18337,3953.9884,Frank Moreno
44835,18338,3953.9884,Frank Munoz
44836,18465,3953.9884,Larry Ortega
44837,13808,3953.9884,Richard Diaz
44838,14138,3953.9884,Lori Rubio
44841,18335,3953.9884,Zachary Davis
44842,14140,3953.9884,Lori Ortega
44846,18334,3953.9884,John Anderson
44847,11445,3756.989,Nicole Anderson
44849,17996,772.5036,Ryan Anderson
44850,19417,772.5036,Victoria Watson
44853,19874,3729.364,Jasmine Alexander
44856,14651,772.5036,Jamie Ashe
44857,18484,3953.9884,Dylan Jones
44858,18487,3953.9884,Brandi Gill
44859,18495,3953.9884,Zachary Anderson
44860,18693,3953.9884,Jacob Anderson
44861,18288,3953.9884,Brandon Jackson
44862,18457,3953.9884,Nicholas Lee
44863,18467,3953.9884,Brandon Walker
44864,11364,3729.364,Christy Liang
44865,11372,3729.364,Christy Zheng
44866,11443,3729.364,Nicole Taylor
44867,14793,3953.9884,Juan Cox
44869,18700,3953.9884,Erika Romero
44870,18301,3953.9884,Alexander White
44871,11363,3756.989,Rachel Thompson
44874,18004,772.5036,Brent Ye
44880,18470,3953.9884,Brandi Diaz
44881,18496,3953.9884,Brandi Serrano
44882,18703,3953.9884,Jacob Martinez
44883,18296,3953.9884,Jorge Zhou
44884,18308,3953.9884,Dylan Miller
44885,14833,3953.9884,Mason Howard
44889,11351,3729.364,Rachel Thomas
44890,11381,3756.989,Rachel Hall
44897,18696,3953.9884,Jacob White
44898,18307,3953.9884,Jorge Xu
44899,11353,3729.364,Marshall Sutton
44900,14778,3953.9884,Sean Cox
44901,12332,3953.9884,Madison White
44902,13829,3953.9884,Linda Ramos
44903,18284,3953.9884,Jorge Wang
44904,11359,3729.364,Christy Gao
44905,13822,3953.9884,Linda Gill
44906,14832,3953.9884,Roberto Sanz
44907,19415,772.5036,Victoria James
44913,18468,3953.9884,Brandi Gomez
44914,18491,3953.9884,Dylan Anderson
44915,18461,3953.9884,Brandon Lewis
44916,18463,3953.9884,Larry Rubio
44917,13842,3953.9884,Desiree Alvarez
44920,14648,772.5036,Jamie Moreno
44921,18489,3953.9884,Daniel Taylor
44922,18277,3953.9884,Curtis Zeng
44923,18336,3953.9884,Janelle Madan
44925,18493,3953.9884,Brandi Blanco
44927,11448,3729.364,Nicole Thomas
44928,14843,3953.9884,Patrick Howard
44929,12398,3953.9884,Lacey Cai
44932,18303,3953.9884,Jorge Lu
44933,18276,3953.9884,Janelle Sai
44934,14771,3953.9884,Evan Cox
44935,12333,3953.9884,Colleen Andersen
44940,18490,3953.9884,Brandi Vazquez
44941,18697,3953.9884,Jacob Harris
44942,18701,3953.9884,Erika Navarro
44946,11357,3729.364,Christy Sun
44947,11446,3756.989,Jenny Wu
44948,12395,3953.9884,Lacey Zheng
44956,11449,3729.364,Jenny Zhou
44958,20173,772.5036,Phillip Garcia
44964,14647,772.5036,Timothy Cooper
44965,14649,772.5036,Brian Cooper
44966,18458,3953.9884,Tyler Smith
44967,14794,3953.9884,Sebastian Cox
44968,19365,772.5036,Shane Kovar
44973,18482,3953.9884,Janelle Garcia
44974,14776,3953.9884,Danny Suarez
44978,14652,772.5036,Bryce Cooper
44979,18469,3953.9884,Brandi Ruiz
44980,18699,3953.9884,Erika Munoz
44981,18462,3953.9884,Daniel Weisman
44985,18692,3953.9884,Erika Hernandez
44987,12323,3953.9884,Colleen Sharma
44988,17999,772.5036,Brent Wu
44990,14645,772.5036,Sean Cooper
44991,18698,3953.9884,Orlando Hernandez
44992,18464,3953.9884,Brandon Lee
44993,11368,3729.364,Christy Guo
44998,14646,772.5036,Jamie Jimenez
44999,18485,3953.9884,Dylan Brown
45000,18297,3953.9884,Jorge Ye
45001,18302,3953.9884,Alexander Harris
45002,13844,3953.9884,Desiree Jimenez
45006,12373,3953.9884,Samantha Wilson
45007,14137,3953.9884,Cole Brooks
45008,14831,3953.9884,Evan Howard
45009,19387,772.5036,Shane Mehta
45012,14650,772.5036,Jamie Muñoz
45013,18483,3953.9884,Brandi Gutierrez
45015,11360,3756.989,Rachel Harris
45016,14770,3953.9884,Danny Blanco
45018,18494,3953.9884,Tyler Williams
45019,18691,3953.9884,Jacob Taylor
45020,18332,3953.9884,Alan Zhang
45021,11358,3729.364,Christy Zhu
45022,11447,3729.364,Jenny Lin
45023,13807,3953.9884,Linda Munoz
45028,18702,3953.9884,Erika Gutierrez
45029,18331,3953.9884,Nicholas Rodriguez
45030,11450,3729.364,Marshall Lal
45031,14792,3953.9884,Chase Cox
45032,14139,3953.9884,Jared Brooks
45078,12494,3953.9884,Sarah Lee
45080,14657,772.5036,Juan Cooper
45082,11455,3729.364,Jenny Lu
45083,14947,3953.9884,Randall Hernandez
45085,18746,3953.9884,Michael Martinez
45086,18747,3953.9884,Michael Robinson
45087,11388,3729.364,Jasmine Brown
45088,11398,3756.989,Christy Lal
45091,18909,3953.9884,Joseph Johnson
45092,18899,3953.9884,Orlando Gill
45093,18906,3953.9884,Andrew Walker
45095,11394,3756.989,Jill Moore
45096,12483,3953.9884,Sarah Garcia
45100,19428,772.5036,Douglas Rana
45106,19987,3729.364,Tara Yuan
45109,14937,3953.9884,Randall Martin
45110,18710,3953.9884,Erika Gill
45112,20558,772.5036,Kaitlyn Blue
45117,14727,772.5036,Hector Blanco
45118,18722,3953.9884,Erika Carlson
45119,18740,3953.9884,Michael Martin
45120,11751,3756.989,Ross Vance
45124,18725,3953.9884,Michael Wilson
45125,18708,3953.9884,Jacob Rodriguez
45126,12480,3953.9884,Sarah Harris
45128,18726,3953.9884,Erika Sanz
45129,11759,3729.364,Ross Srini
45130,14975,3953.9884,Paula Jimenez
45136,19084,3953.9884,Megan Morgan
45137,18735,3953.9884,Orlando Jiménez
45138,11452,3729.364,Nicole Jackson
45139,12468,3953.9884,Alejandro Chen
45140,12485,3953.9884,Alejandro Zhou
45144,19093,3953.9884,Craig Ortega
45145,18716,3953.9884,Erika Blanco
45146,14950,3953.9884,Bryce Morgan
45148,14656,772.5036,Chase Cooper
45149,14941,3953.9884,Isaac Morgan
45153,19089,3953.9884,Craig Rubio
45154,18767,3953.9884,Natasha Ramos
45155,18900,3953.9884,Whitney Sara
45156,11465,3756.989,Nicole Robinson
45157,11750,3756.989,Olivia Brown
45159,11400,3729.364,Jasmine Thomas
45160,14984,3953.9884,Randall Suarez
45162,18721,3953.9884,Michael Davis
45164,11453,3729.364,Nicole White
45166,19083,3953.9884,Craig Carlson
45167,18706,3953.9884,Jacob Clark
45168,18738,3953.9884,Natasha Diaz
45169,18766,3953.9884,Joshua Davis
45170,11462,3729.364,Jenny Liang
45171,11754,3756.989,Ross Arun
45172,18008,772.5036,Brent Sun
45177,18903,3953.9884,Andrew Lee
45178,11456,3756.989,Jenny Xu
45179,11457,3729.364,Jenny Sun
45180,15046,3953.9884,Ian Bell
45181,14929,3953.9884,Albert Castro
45182,18769,3953.9884,Natasha Carlson
45185,14949,3953.9884,Brian Morgan
45186,14991,3953.9884,Carlos Bell
45187,15047,3953.9884,Paula Romero
45188,14861,3953.9884,Jared Howard
45190,18931,3953.9884,Chelsea Patel
45191,14660,772.5036,Jamie Gutierrez
45192,14846,3953.9884,Paula Martin
45195,18929,3953.9884,Joseph Thomas
45196,18739,3953.9884,Michael Harris
45197,18902,3953.9884,Whitney Rana
45198,14847,3953.9884,Lance Alvarez
45202,19094,3953.9884,Derrick Martin
45203,18907,3953.9884,Joseph Smith
45204,11460,3756.989,Nicole Thompson
45206,12474,3953.9884,Sarah Thomas
45208,19884,3756.989,Christine Chande
45211,18724,3953.9884,Erika Suarez
45212,18729,3953.9884,Erika Ortega
45213,11464,3729.364,Jenny Guo
45214,12464,3953.9884,Alejandro Zhang
45222,14728,772.5036,Garrett Richardson
45223,18930,3953.9884,Chelsea Chandra
45224,18723,3953.9884,Michael Miller
45225,14653,772.5036,Nathaniel Cooper
45226,14662,772.5036,Bryan Cooper
45227,14726,772.5036,Hector Vazquez
